DMV ID,DMV Snapshot (Date),ZIP Code,VIN Prefix,VIN Model Year,Registration Valid Date,Registration Expiration Date,Make,Model,Model Year
2,DMV Direct (12/31/2018),54932,WMEEJ9AA,E,12/31/2018,,Smart,forTwo EV,2014
2,DMV Direct (12/31/2018),53203,1N4AZ1CP,J,12/31/2018,,Nissan,Leaf,2018
2,DMV Direct (12/31/2018),43026,5UXKT0C5,G,12/31/2018,,BMW,X5,2016
2,DMV Direct (12/31/2018),76180,WBY2Z2C5,F,12/31/2018,,BMW,i8,2015
2,DMV Direct (12/31/2018),53005,3FA6P0SU,E,12/31/2018,,Ford,Fusion Energi,2014
2,DMV Direct (12/31/2018),53216,3FA6P0PU,D,12/31/2018,,Ford,Fusion Energi,2013
2,DMV Direct (12/31/2018),53172,2C4RC1N7,H,12/31/2018,,Chrysler,Pacifica,2017
2,DMV Direct (12/31/2018),53913,1G1RD6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),95865,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),21152,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54952,3FA6P0PU,D,12/31/2018,,Ford,Fusion Energi,2013
2,DMV Direct (12/31/2018),53705,1N4AZ0CP,D,12/31/2018,,Nissan,Leaf,2013
2,DMV Direct (12/31/2018),53022,5UXKT0C5,G,12/31/2018,,BMW,X5,2016
2,DMV Direct (12/31/2018),53593,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),54022,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),53901,1N4BZ0CP,G,12/31/2018,,Nissan,Leaf,2016
2,DMV Direct (12/31/2018),53718,5UXKT0C5,G,12/31/2018,,BMW,X5,2016
2,DMV Direct (12/31/2018),53208,JN1AZ0CP,C,12/31/2018,,Nissan,Leaf,2012
2,DMV Direct (12/31/2018),54601,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),54956,1FADP5CU,G,12/31/2018,,Ford,C-Max Energi,2016
2,DMV Direct (12/31/2018),54729,WBY1Z4C5,F,12/31/2018,,BMW,i3 REx,2015
2,DMV Direct (12/31/2018),53948,1G1FX6S0,J,12/31/2018,,Chevrolet,Bolt EV,2018
2,DMV Direct (12/31/2018),53110,1FADP3R4,F,12/31/2018,,Ford,Focus EV,2015
2,DMV Direct (12/31/2018),53235,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),21030,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53901,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54914,3FA6P0PU,F,12/31/2018,,Ford,Fusion Energi,2015
2,DMV Direct (12/31/2018),53705,JA4J24A5,J,12/31/2018,,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (12/31/2018),75062,5YJXCBE2,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),53224,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),54902,5YJXCDE2,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),53097,1N4AZ0CP,D,12/31/2018,,Nissan,Leaf,2013
2,DMV Direct (12/31/2018),54981,1G1RB6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53227,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53705,YV4BR0CL,K,12/31/2018,,Volvo,XC90 Plug In,2019
2,DMV Direct (12/31/2018),54904,1G1RD6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53546,5YJ3E1EA,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),53227,1G1RD6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),54601,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53221,KMHE34L3,J,12/31/2018,,Hyundai,Sonata Plug In,2018
2,DMV Direct (12/31/2018),54901,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53092,WP1AE2A2,G,12/31/2018,,Porsche,Cayenne S E-Hybrid,2016
2,DMV Direct (12/31/2018),54015,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53119,JTDKN3DP,D,12/31/2018,,Toyota,Prius Plug-in,2013
2,DMV Direct (12/31/2018),67037,1G1RH6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53579,537LS7D4,B,12/31/2018,,Azure,Transit Connect,2011
2,DMV Direct (12/31/2018),53719,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),30009,3FA6P0PU,G,12/31/2018,,Ford,Fusion Energi,2016
2,DMV Direct (12/31/2018),53705,WMEEJ9AA,G,12/31/2018,,Smart,forTwo EV,2016
2,DMV Direct (12/31/2018),53402,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),54729,1FADP5CU,E,12/31/2018,,Ford,C-Max Energi,2014
2,DMV Direct (12/31/2018),55917,JTDKN3DP,D,12/31/2018,,Toyota,Prius Plug-in,2013
2,DMV Direct (12/31/2018),53572,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53226,1FADP3R4,D,12/31/2018,,Ford,Focus EV,2013
2,DMV Direct (12/31/2018),54952,5YJXCBE4,J,12/31/2018,,Tesla,Model X,2018
2,DMV Direct (12/31/2018),48126,1FADP5CU,G,12/31/2018,,Ford,C-Max Energi,2016
2,DMV Direct (12/31/2018),53901,1FADP5CU,F,12/31/2018,,Ford,C-Max Energi,2015
2,DMV Direct (12/31/2018),54814,1E9EA15S,6,12/31/2018,,E-Ride,EXV,2006
2,DMV Direct (12/31/2018),55904,JN1AZ0CP,C,12/31/2018,,Nissan,Leaf,2012
2,DMV Direct (12/31/2018),21152,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53089,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),53227,1N4AZ0CP,D,12/31/2018,,Nissan,Leaf,2013
2,DMV Direct (12/31/2018),53718,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),53545,1N4AZ0CP,D,12/31/2018,,Nissan,Leaf,2013
2,DMV Direct (12/31/2018),54017,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),76180,5YJXCBE2,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),53711,1N4AZ0CP,D,12/31/2018,,Nissan,Leaf,2013
2,DMV Direct (12/31/2018),53209,1FADP5EU,H,12/31/2018,,Ford,C-Max Energi,2017
2,DMV Direct (12/31/2018),53051,5YJ3E1EA,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),60033,1G1RC6S5,G,12/31/2018,,Chevrolet,Volt,2016
2,DMV Direct (12/31/2018),54739,JA3215H1,C,12/31/2018,,Mitsubishi,i,2012
2,DMV Direct (12/31/2018),53081,1FADP5CU,E,12/31/2018,,Ford,C-Max Energi,2014
2,DMV Direct (12/31/2018),54913,5UXKT0C5,J,12/31/2018,,BMW,X5,2018
2,DMV Direct (12/31/2018),53711,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),95865,1N4AZ0CP,D,12/31/2018,,Nissan,Leaf,2013
2,DMV Direct (12/31/2018),53024,5YJSA1CN,D,12/31/2018,,Tesla,Model S,2013
2,DMV Direct (12/31/2018),52402,2C4RC1L7,H,12/31/2018,,Chrysler,Pacifica,2017
2,DMV Direct (12/31/2018),53563,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),30354,WP1AE2A2,H,12/31/2018,,Porsche,Cayenne S E-Hybrid,2017
2,DMV Direct (12/31/2018),54758,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53901,JTDKN3DP,E,12/31/2018,,Toyota,Prius Plug-in,2014
2,DMV Direct (12/31/2018),53072,3FA6P0SU,H,12/31/2018,,Ford,Fusion Energi,2017
2,DMV Direct (12/31/2018),43026,WBY1Z8C3,H,12/31/2018,,BMW,i3 REx,2017
2,DMV Direct (12/31/2018),21152,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),75062,WBA8E1C5,G,12/31/2018,,BMW,3-Series Plug in,2016
2,DMV Direct (12/31/2018),21152,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54601,JN1AZ0CP,C,12/31/2018,,Nissan,Leaf,2012
2,DMV Direct (12/31/2018),54302,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53126,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),53110,5YJSA1E1,H,12/31/2018,,Tesla,Model S,2017
2,DMV Direct (12/31/2018),53901,3FA6P0SU,E,12/31/2018,,Ford,Fusion Energi,2014
2,DMV Direct (12/31/2018),53094,1G1RB6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53207,1G1RB6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),54913,5UXKT0C5,G,12/31/2018,,BMW,X5,2016
2,DMV Direct (12/31/2018),53545,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),48808,3FA6P0PU,E,12/31/2018,,Ford,Fusion Energi,2014
2,DMV Direct (12/31/2018),43026,WBY2Z2C5,G,12/31/2018,,BMW,i8,2016
2,DMV Direct (12/31/2018),53213,3FA6P0PU,D,12/31/2018,,Ford,Fusion Energi,2013
2,DMV Direct (12/31/2018),54082,5YJSA1H2,F,12/31/2018,,Tesla,Model S,2015
2,DMV Direct (12/31/2018),53125,JN1AZ0CP,C,12/31/2018,,Nissan,Leaf,2012
2,DMV Direct (12/31/2018),53158,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),53224,1N4AZ0CP,D,12/31/2018,,Nissan,Leaf,2013
2,DMV Direct (12/31/2018),53402,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53045,5YJSA4H2,F,12/31/2018,,Tesla,Model S,2015
2,DMV Direct (12/31/2018),75062,WBY1Z4C5,E,12/31/2018,,BMW,i3 REx,2014
2,DMV Direct (12/31/2018),54902,1G1RD6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53719,1G1RA6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),54952,1G1RC6S5,G,12/31/2018,,Chevrolet,Volt,2016
2,DMV Direct (12/31/2018),53144,5YJSA1E2,H,12/31/2018,,Tesla,Model S,2017
2,DMV Direct (12/31/2018),53154,5YJSA1E2,G,12/31/2018,,Tesla,Model S,2016
2,DMV Direct (12/31/2018),75062,5YJXCAE4,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),53538,1G1RB6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53913,1FADP3R4,D,12/31/2018,,Ford,Focus EV,2013
2,DMV Direct (12/31/2018),54701,JTDKARFP,J,12/31/2018,,Toyota,Prius Prime,2018
2,DMV Direct (12/31/2018),32578,2C4RC1N7,J,12/31/2018,,Chrysler,Pacifica,2018
2,DMV Direct (12/31/2018),53172,5YJSA1E2,H,12/31/2018,,Tesla,Model S,2017
2,DMV Direct (12/31/2018),21030,1G1RB6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),54971,5YJXCDE2,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),21152,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),53558,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54636,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54911,1G1RA6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),53051,5YJXCBE2,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),21152,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),95865,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),55902,2C4RC1L7,J,12/31/2018,,Chrysler,Pacifica,2018
2,DMV Direct (12/31/2018),54426,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53105,3FA6P0PU,D,12/31/2018,,Ford,Fusion Energi,2013
2,DMV Direct (12/31/2018),53566,YV4BR0PL,J,12/31/2018,,Volvo,XC90 Plug In,2018
2,DMV Direct (12/31/2018),53511,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),21030,JA3215H1,C,12/31/2018,,Mitsubishi,i,2012
2,DMV Direct (12/31/2018),54601,5YJSA1H2,E,12/31/2018,,Tesla,Model S,2014
2,DMV Direct (12/31/2018),53593,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),53511,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),30348,3FA6P0SU,G,12/31/2018,,Ford,Fusion Energi,2016
2,DMV Direct (12/31/2018),75062,5YJSA1E2,H,12/31/2018,,Tesla,Model S,2017
2,DMV Direct (12/31/2018),54703,3FA6P0SU,D,12/31/2018,,Ford,Fusion Energi,2013
2,DMV Direct (12/31/2018),54494,1G1RC6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53185,1G1RA6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53072,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),53207,JTDKN3DP,C,12/31/2018,,Toyota,Prius Plug-in,2012
2,DMV Direct (12/31/2018),53715,1E9EA15S,6,12/31/2018,,E-Ride,EXV,2006
2,DMV Direct (12/31/2018),53713,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),43026,WBY1Z4C5,F,12/31/2018,,BMW,i3 REx,2015
2,DMV Direct (12/31/2018),54963,JN1AZ0CP,C,12/31/2018,,Nissan,Leaf,2012
2,DMV Direct (12/31/2018),75062,5YJXCAE4,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),53562,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53716,5YJ3E1EA,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),43026,5UXKT0C5,J,12/31/2018,,BMW,X5,2018
2,DMV Direct (12/31/2018),30348,1FADP5CU,F,12/31/2018,,Ford,C-Max Energi,2015
2,DMV Direct (12/31/2018),53705,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),53029,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),53703,3FA6P0SU,H,12/31/2018,,Ford,Fusion Energi,2017
2,DMV Direct (12/31/2018),75244,5YJSA1E2,G,12/31/2018,,Tesla,Model S,2016
2,DMV Direct (12/31/2018),30009,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54935,JHMZC5F3,J,12/31/2018,,Honda,Clarity Plug In,2018
2,DMV Direct (12/31/2018),30348,1FADP3R4,E,12/31/2018,,Ford,Focus EV,2014
2,DMV Direct (12/31/2018),53209,5YJSA1E4,F,12/31/2018,,Tesla,Model S,2015
2,DMV Direct (12/31/2018),53711,5YJSA1E2,H,12/31/2018,,Tesla,Model S,2017
2,DMV Direct (12/31/2018),48126,3FA6P0SU,H,12/31/2018,,Ford,Fusion Energi,2017
2,DMV Direct (12/31/2018),60462,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),21152,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53593,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),21152,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53202,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),53511,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),53122,WBY1Z4C5,E,12/31/2018,,BMW,i3 REx,2014
2,DMV Direct (12/31/2018),54601,JN1AZ0CP,C,12/31/2018,,Nissan,Leaf,2012
2,DMV Direct (12/31/2018),53081,3FA6P0PU,H,12/31/2018,,Ford,Fusion Energi,2017
2,DMV Direct (12/31/2018),30348,1FADP5CU,E,12/31/2018,,Ford,C-Max Energi,2014
2,DMV Direct (12/31/2018),53085,WBY2Z2C5,F,12/31/2018,,BMW,i8,2015
2,DMV Direct (12/31/2018),53150,1N4AZ0CP,D,12/31/2018,,Nissan,Leaf,2013
2,DMV Direct (12/31/2018),30339,3FA6P0PU,H,12/31/2018,,Ford,Fusion Energi,2017
2,DMV Direct (12/31/2018),53593,JTDKN3DP,C,12/31/2018,,Toyota,Prius Plug-in,2012
2,DMV Direct (12/31/2018),53207,JA3215H1,C,12/31/2018,,Mitsubishi,i,2012
2,DMV Direct (12/31/2018),21094,1G1RB6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),75062,5YJXCAE4,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),75062,5YJXCAE4,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),54494,1G1FX6S0,H,12/31/2018,,Chevrolet,Bolt EV,2017
2,DMV Direct (12/31/2018),46217,1G1RD6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),80921,1FADP3R4,F,12/31/2018,,Ford,Focus EV,2015
2,DMV Direct (12/31/2018),54937,5YJ3E1EA,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),95865,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),54650,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),53085,3FA6P0PU,D,12/31/2018,,Ford,Fusion Energi,2013
2,DMV Direct (12/31/2018),53217,1G1RC6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),54165,1FADP5FU,H,12/31/2018,,Ford,C-Max Energi,2017
2,DMV Direct (12/31/2018),54902,1G1RB6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53210,3FA6P0SU,D,12/31/2018,,Ford,Fusion Energi,2013
2,DMV Direct (12/31/2018),53214,1G1RB6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),53711,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),53916,JA4J24A5,J,12/31/2018,,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (12/31/2018),53562,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),54902,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54401,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),21030,1G1RB6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53151,1FADP5CU,E,12/31/2018,,Ford,C-Max Energi,2014
2,DMV Direct (12/31/2018),53597,1G1FX6S0,H,12/31/2018,,Chevrolet,Bolt EV,2017
2,DMV Direct (12/31/2018),53186,5YJXCAE2,J,12/31/2018,,Tesla,Model X,2018
2,DMV Direct (12/31/2018),54401,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),53105,3FA6P0PU,D,12/31/2018,,Ford,Fusion Energi,2013
2,DMV Direct (12/31/2018),53066,5YJSA1E2,G,12/31/2018,,Tesla,Model S,2016
2,DMV Direct (12/31/2018),53022,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),43026,5UXKT0C3,H,12/31/2018,,BMW,X5,2017
2,DMV Direct (12/31/2018),54115,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53572,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),21152,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53186,WP0AD2A7,E,12/31/2018,,Porsche,Panamera S E-Hybrid,2014
2,DMV Direct (12/31/2018),43026,WBY1Z2C5,F,12/31/2018,,BMW,i3,2015
2,DMV Direct (12/31/2018),30348,3FA6P0PU,F,12/31/2018,,Ford,Fusion Energi,2015
2,DMV Direct (12/31/2018),53718,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),21094,1G1RB6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),53178,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53045,WBY1Z4C5,E,12/31/2018,,BMW,i3 REx,2014
2,DMV Direct (12/31/2018),53017,5ASAG274,8,12/31/2018,,GEM,NEV,2008
2,DMV Direct (12/31/2018),53726,1G1RB6S5,J,12/31/2018,,Chevrolet,Volt,2018
2,DMV Direct (12/31/2018),53051,52CG2DGA,E,12/31/2018,,GEM,NEV,2014
2,DMV Direct (12/31/2018),54304,52CG2DGA,E,12/31/2018,,GEM,NEV,2014
2,DMV Direct (12/31/2018),80921,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),36609,LYVBR0DL,J,12/31/2018,,Volvo,XC60 Plug In,2018
2,DMV Direct (12/31/2018),21152,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),53705,WBY1Z2C5,F,12/31/2018,,BMW,i3,2015
2,DMV Direct (12/31/2018),53719,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),61016,WBY1Z4C5,E,12/31/2018,,BMW,i3 REx,2014
2,DMV Direct (12/31/2018),53073,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),75062,5YJXCBE4,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),54901,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),75062,5YJXCBE2,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),21094,1G1RC6S5,G,12/31/2018,,Chevrolet,Volt,2016
2,DMV Direct (12/31/2018),49424,1G6RS1E4,E,12/31/2018,,Cadillac,ELR,2014
2,DMV Direct (12/31/2018),44039,3FA6P0SU,H,12/31/2018,,Ford,Fusion Energi,2017
2,DMV Direct (12/31/2018),53704,52CG6AGA,F,12/31/2018,,GEM,NEV,2015
2,DMV Direct (12/31/2018),53955,WMEEJ9AA,E,12/31/2018,,Smart,forTwo EV,2014
2,DMV Direct (12/31/2018),54311,KL8CK6S0,F,12/31/2018,,Chevrolet,Spark,2015
2,DMV Direct (12/31/2018),30096,3FA6P0SU,F,12/31/2018,,Ford,Fusion Energi,2015
2,DMV Direct (12/31/2018),54021,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53545,JN1AZ0CP,C,12/31/2018,,Nissan,Leaf,2012
2,DMV Direct (12/31/2018),54701,5YJ3E1EA,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),53575,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),44308,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),61063,2C4RC1N7,H,12/31/2018,,Chrysler,Pacifica,2017
2,DMV Direct (12/31/2018),54501,WMEEJ9AA,D,12/31/2018,,Smart,forTwo EV,2013
2,DMV Direct (12/31/2018),75062,WP1AE2A2,F,12/31/2018,,Porsche,Cayenne S E-Hybrid,2015
2,DMV Direct (12/31/2018),53590,1N4BZ0CP,H,12/31/2018,,Nissan,Leaf,2017
2,DMV Direct (12/31/2018),53076,WBY1Z4C5,G,12/31/2018,,BMW,i3 REx,2016
2,DMV Direct (12/31/2018),53066,3FA6P0SU,H,12/31/2018,,Ford,Fusion Energi,2017
2,DMV Direct (12/31/2018),53154,5YJSA1E2,G,12/31/2018,,Tesla,Model S,2016
2,DMV Direct (12/31/2018),75062,5YJXCAE2,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),54166,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),54313,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53142,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53717,5UXKT0C5,J,12/31/2018,,BMW,X5,2018
2,DMV Direct (12/31/2018),53566,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54957,5YJSA1H1,E,12/31/2018,,Tesla,Model S,2014
2,DMV Direct (12/31/2018),53402,5YJSA1E2,J,12/31/2018,,Tesla,Model S,2018
2,DMV Direct (12/31/2018),53704,5YJSA1CP,D,12/31/2018,,Tesla,Model S,2013
2,DMV Direct (12/31/2018),21094,1G1RB6S5,K,12/31/2018,,Chevrolet,Volt,2019
2,DMV Direct (12/31/2018),53402,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),53705,JTDKN3DP,E,12/31/2018,,Toyota,Prius Plug-in,2014
2,DMV Direct (12/31/2018),47715,5YJSA1E2,J,12/31/2018,,Tesla,Model S,2018
2,DMV Direct (12/31/2018),53105,YV4BC0PL,H,12/31/2018,,Volvo,XC90 Plug In,2017
2,DMV Direct (12/31/2018),60048,WAUTPBFF,H,12/31/2018,,Audi,A3 Plug In,2017
2,DMV Direct (12/31/2018),60525,1N4BZ0CP,H,12/31/2018,,Nissan,Leaf,2017
2,DMV Direct (12/31/2018),21030,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53027,1G6RP1E4,E,12/31/2018,,Cadillac,ELR,2014
2,DMV Direct (12/31/2018),30096,3FA6P0PU,F,12/31/2018,,Ford,Fusion Energi,2015
2,DMV Direct (12/31/2018),53703,WBY1Z8C3,H,12/31/2018,,BMW,i3 REx,2017
2,DMV Direct (12/31/2018),21152,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
