DMV ID,DMV Snapshot (Date),ZIP Code,Registration Valid Date,Registration Expiration Date,VIN Prefix,VIN Model Year,Make,Model,Model Year
1,DMV Direct (11/14/2016),06840,7/1/2015,6/30/2017,5YJSA1S2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06426,7/2/2015,7/1/2017,1G1RB6E4,F,Chevrolet,Volt,2015
1,DMV Direct (11/14/2016),06470,7/2/2015,7/1/2017,1G1RD6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06903,7/2/2015,7/1/2017,1FADP5CU,F,Ford,C-Max Energi,2015
1,DMV Direct (11/14/2016),06820,7/2/2015,7/1/2017,WVWPP7AU,F,Volkswagen,e-Golf,2015
1,DMV Direct (11/14/2016),06405,7/2/2015,7/1/2017,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06511,7/8/2015,7/7/2017,1G1RB6E4,F,Chevrolet,Volt,2015
1,DMV Direct (11/14/2016),06095,7/8/2015,7/7/2017,5YJSA1H1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06010,7/8/2015,7/7/2017,1G1RB6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06787,7/8/2015,7/7/2017,1G1RB6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06880,7/9/2015,7/8/2017,1G1RD6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06820,7/9/2015,7/8/2017,WBY1Z4C5,E,BMW,i3 REx,2014
1,DMV Direct (11/14/2016),06072,7/8/2015,7/7/2017,1G1RA6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06752,7/9/2015,7/8/2017,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06234,7/6/2015,7/5/2017,1G1RB6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06880,7/7/2015,7/6/2017,JTDKN3DP,F,Toyota,Prius Plug-in,2015
1,DMV Direct (11/14/2016),06807,7/6/2015,7/5/2017,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06824,7/6/2015,7/5/2017,1G1RD6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06443,7/8/2015,7/7/2017,1FADP5CU,D,Ford,C-Max Energi,2013
1,DMV Direct (11/14/2016),06851,7/8/2015,7/7/2017,JN1AZ0CP,C,Nissan,Leaf,2012
1,DMV Direct (11/14/2016),06375,7/7/2015,7/6/2017,1FADP5CU,E,Ford,C-Max Energi,2014
1,DMV Direct (11/14/2016),06067,7/7/2015,7/6/2017,1G1RB6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06776,7/1/2015,6/30/2017,1G1RA6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06824,7/1/2015,6/30/2017,5YJSA1H2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06906,7/1/2015,6/30/2017,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06907,7/1/2015,6/30/2017,5YJSA1S2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06824,7/1/2015,6/30/2017,WVWKP7AU,F,Volkswagen,e-Golf,2015
1,DMV Direct (11/14/2016),06460,7/1/2015,6/30/2017,5YJSA1H2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06614,7/1/2015,6/30/2017,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06029,7/1/2015,6/30/2017,JN1AZ0CP,C,Nissan,Leaf,2012
1,DMV Direct (11/14/2016),06515,6/30/2015,6/29/2017,5YJSA1DN,C,Tesla,Model S,2012
1,DMV Direct (11/14/2016),06238,6/30/2015,6/29/2017,1G1RH6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06492,6/29/2015,6/28/2017,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06830,6/30/2015,6/29/2017,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06855,7/1/2015,6/30/2017,5YJSA1H2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06901,7/1/2015,6/30/2017,5YJSA1H1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06256,6/30/2015,6/29/2017,WVWPP7AU,F,Volkswagen,e-Golf,2015
1,DMV Direct (11/14/2016),06037,7/1/2015,6/30/2017,1G1RB6E4,F,Chevrolet,Volt,2015
1,DMV Direct (11/14/2016),06824,7/1/2015,6/30/2017,5YJSA1S2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06092,7/1/2015,6/30/2017,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06074,7/1/2015,6/30/2017,1N4AZ0CP,F,Nissan,Leaf,2015
1,DMV Direct (11/14/2016),06897,7/1/2015,6/30/2017,5YJSA1S2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06001,7/1/2015,6/30/2017,5YJSA1H2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06033,7/1/2015,6/30/2017,WDDVP9AB,E,Mercedes,B-Class Electric,2014
1,DMV Direct (11/14/2016),06410,7/1/2015,6/30/2017,5YJSA1S2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06810,7/1/2015,6/30/2017,5YJSA1S2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06830,7/1/2015,6/30/2017,WDDVP9AB,E,Mercedes,B-Class Electric,2014
1,DMV Direct (11/14/2016),06032,7/1/2015,6/30/2017,5YJSA1H2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06883,7/1/2015,6/30/2017,5YJSA1H2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06820,7/1/2015,6/30/2017,5YJSA4H4,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06357,7/1/2015,6/30/2017,1N4AZ0CP,E,Nissan,Leaf,2014
1,DMV Direct (11/14/2016),06831,7/1/2015,6/30/2017,5YJSA1H4,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06840,7/1/2015,6/30/2017,5YJSA1S2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06820,7/1/2015,6/30/2017,5YJSA1S2,F,Tesla,Model S,2015
2,DMV Direct (1/4/2018),65252,1/4/2018,12/31/2018,5YJSA1E2,F,Tesla,Model S,2015
2,DMV Direct (1/4/2018),06032,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06489,1/4/2018,12/31/2018,1G1RD6S5,H,Chevrolet,Volt,2017
2,DMV Direct (1/4/2018),68803,1/4/2018,12/31/2018,5YJSA1CP,D,Tesla,Model S,2013
2,DMV Direct (1/4/2018),06905,1/4/2018,12/31/2018,WBY1Z4C5,G,BMW,i3 REx,2016
2,DMV Direct (1/4/2018),06840,1/4/2018,12/31/2018,5YJXCBE2,H,Tesla,Model X,2017
2,DMV Direct (1/4/2018),60781,1/4/2018,12/31/2018,5YJSA1H2,F,Tesla,Model S,2015
2,DMV Direct (1/4/2018),65111,1/4/2018,12/31/2018,WBY1Z4C5,G,BMW,i3 REx,2016
2,DMV Direct (1/4/2018),60422,1/4/2018,12/31/2018,3FA6P0SU,E,Ford,Fusion Energi,2014
2,DMV Direct (1/4/2018),63203,1/4/2018,12/31/2018,1G1RD6E4,B,Chevrolet,Volt,2011
2,DMV Direct (1/4/2018),63602,1/4/2018,12/31/2018,JN1AZ0CP,C,Nissan,Leaf,2012
2,DMV Direct (1/4/2018),06070,1/4/2018,12/31/2018,1FADP5CU,G,Ford,C-Max Energi,2016
2,DMV Direct (1/4/2018),06033,1/4/2018,12/31/2018,1G1FX6S0,H,Chevrolet,Bolt EV,2017
2,DMV Direct (1/4/2018),68782,1/4/2018,12/31/2018,5YJSA1DN,C,Tesla,Model S,2012
2,DMV Direct (1/4/2018),68803,1/4/2018,12/31/2018,5YJXCBE2,H,Tesla,Model X,2017
2,DMV Direct (1/4/2018),06098,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06883,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),75202,1/4/2018,12/31/2018,1G1RA6E4,C,Chevrolet,Volt,2012
2,DMV Direct (1/4/2018),06405,1/4/2018,12/31/2018,5YJXCDE2,H,Tesla,Model X,2017
2,DMV Direct (1/4/2018),68304,1/4/2018,12/31/2018,5YJXCBE4,G,Tesla,Model X,2016
2,DMV Direct (1/4/2018),68802,1/4/2018,12/31/2018,5YJSA1V4,F,Tesla,Model S,2015
2,DMV Direct (1/4/2018),00000,1/4/2018,12/31/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
2,DMV Direct (1/4/2018),06878,1/4/2018,12/31/2018,5YJXCBE2,H,Tesla,Model X,2017
2,DMV Direct (1/4/2018),68313,1/4/2018,12/31/2018,5YJSA1DP,D,Tesla,Model S,2013
2,DMV Direct (1/4/2018),06460,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06410,1/4/2018,12/31/2018,5YJSA1E2,H,Tesla,Model S,2017
2,DMV Direct (1/4/2018),65132,1/4/2018,12/31/2018,JTDKN3DP,F,Toyota,Prius Plug-in,2015
2,DMV Direct (1/4/2018),68974,1/4/2018,12/31/2018,WDDVP9AB,E,Mercedes,B-Class Electric,2014
2,DMV Direct (1/4/2018),06611,1/4/2018,12/31/2018,5YJSA1H1,E,Tesla,Model S,2014
2,DMV Direct (1/4/2018),60826,1/4/2018,12/31/2018,3FA6P0PU,H,Ford,Fusion Energi,2017
2,DMV Direct (1/4/2018),64103,1/4/2018,12/31/2018,WBY1Z4C5,F,BMW,i3 REx,2015
2,DMV Direct (1/4/2018),64571,1/4/2018,12/31/2018,5YJSA1E2,H,Tesla,Model S,2017
2,DMV Direct (1/4/2018),62263,1/4/2018,12/31/2018,1N4AZ0CP,F,Nissan,Leaf,2015
2,DMV Direct (1/4/2018),06902,1/4/2018,12/31/2018,1G1FW6S0,H,Chevrolet,Bolt EV,2017
2,DMV Direct (1/4/2018),06095,1/4/2018,12/31/2018,1G1FW6S0,H,Chevrolet,Bolt EV,2017
2,DMV Direct (1/4/2018),63741,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),06112,1/4/2018,12/31/2018,3FA6P0SU,H,Ford,Fusion Energi,2017
2,DMV Direct (1/4/2018),69022,1/4/2018,12/31/2018,1FADP5CU,F,Ford,C-Max Energi,2015
2,DMV Direct (1/4/2018),68313,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),06037,1/4/2018,12/31/2018,3FA6P0SU,F,Ford,Fusion Energi,2015
2,DMV Direct (1/4/2018),06880,1/4/2018,12/31/2018,YV4BC0PM,G,Volvo,XC90 Plug In,2016
2,DMV Direct (1/4/2018),64981,1/4/2018,12/31/2018,5YJSA1DG,D,Tesla,Model S,2013
2,DMV Direct (1/4/2018),06840,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),62791,1/4/2018,12/31/2018,2C4RC1N7,J,Chrysler,Pacifica,2018
2,DMV Direct (1/4/2018),06479,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),06763,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06340,1/4/2018,12/31/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
2,DMV Direct (1/4/2018),68511,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),68774,1/4/2018,12/31/2018,JTDKN3DP,F,Toyota,Prius Plug-in,2015
2,DMV Direct (1/4/2018),06069,1/4/2018,12/31/2018,1G1RA6E4,D,Chevrolet,Volt,2013
2,DMV Direct (1/4/2018),06903,1/4/2018,12/31/2018,1G1FX6S0,H,Chevrolet,Bolt EV,2017
2,DMV Direct (1/4/2018),06877,1/4/2018,12/31/2018,1G1RC6S5,H,Chevrolet,Volt,2017
2,DMV Direct (1/4/2018),60711,1/4/2018,12/31/2018,1G1RB6E4,F,Chevrolet,Volt,2015
2,DMV Direct (1/4/2018),06471,1/4/2018,12/31/2018,1G1RA6E4,C,Chevrolet,Volt,2012
2,DMV Direct (1/4/2018),68307,1/4/2018,12/31/2018,5YJSA1CG,D,Tesla,Model S,2013
2,DMV Direct (1/4/2018),68962,1/4/2018,12/31/2018,5UXKT0C5,G,BMW,X5,2016
2,DMV Direct (1/4/2018),06117,1/4/2018,12/31/2018,1G1FW6S0,H,Chevrolet,Bolt EV,2017
2,DMV Direct (1/4/2018),06776,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06611,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06002,1/4/2018,12/31/2018,5YJSA1E2,H,Tesla,Model S,2017
2,DMV Direct (1/4/2018),06002,1/4/2018,12/31/2018,5YJSA1H1,E,Tesla,Model S,2014
2,DMV Direct (1/4/2018),06824,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06001,1/4/2018,12/31/2018,YV4BC0PK,G,Volvo,XC90 Plug In,2016
2,DMV Direct (1/4/2018),06468,1/4/2018,12/31/2018,1G1RC6S5,H,Chevrolet,Volt,2017
2,DMV Direct (1/4/2018),00000,1/4/2018,12/31/2018,5UXKT0C5,G,BMW,X5,2016
2,DMV Direct (1/4/2018),06032,1/4/2018,12/31/2018,1N4BZ0CP,H,Nissan,Leaf,2017
2,DMV Direct (1/4/2018),06611,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06517,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),06492,1/4/2018,12/31/2018,5YJXCBE2,H,Tesla,Model X,2017
2,DMV Direct (1/4/2018),68542,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),68802,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),66112,1/4/2018,12/31/2018,WBY2Z2C5,G,BMW,i8,2016
2,DMV Direct (1/4/2018),06107,1/4/2018,12/31/2018,1N4BZ0CP,H,Nissan,Leaf,2017
2,DMV Direct (1/4/2018),06896,1/4/2018,12/31/2018,1G1RD6E4,C,Chevrolet,Volt,2012
2,DMV Direct (1/4/2018),68782,1/4/2018,12/31/2018,5YJSA1DN,D,Tesla,Model S,2013
2,DMV Direct (1/4/2018),06840,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),66122,1/4/2018,12/31/2018,5YJSA1CG,D,Tesla,Model S,2013
2,DMV Direct (1/4/2018),06002,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06001,1/4/2018,12/31/2018,WP1AE2A2,G,Porsche,Cayenne S E-Hybrid,2016
2,DMV Direct (1/4/2018),06443,1/4/2018,12/31/2018,5YJSA1E2,H,Tesla,Model S,2017
2,DMV Direct (1/4/2018),67701,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),06807,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),68901,1/4/2018,12/31/2018,5YJSA1H2,E,Tesla,Model S,2014
2,DMV Direct (1/4/2018),06447,1/4/2018,12/31/2018,1FADP5CU,G,Ford,C-Max Energi,2016
2,DMV Direct (1/4/2018),06877,1/4/2018,12/31/2018,5YJSA1E2,F,Tesla,Model S,2015
2,DMV Direct (1/4/2018),06074,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),60842,1/4/2018,12/31/2018,WBY1Z8C5,H,BMW,i3 REx,2017
2,DMV Direct (1/4/2018),06477,1/4/2018,12/31/2018,5UXKT0C3,H,BMW,X5,2017
2,DMV Direct (1/4/2018),67051,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),06820,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),67981,1/4/2018,12/31/2018,1G1RD6E4,E,Chevrolet,Volt,2014
2,DMV Direct (1/4/2018),67981,1/4/2018,12/31/2018,1G1RC6S5,G,Chevrolet,Volt,2016
2,DMV Direct (1/4/2018),06880,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06418,1/4/2018,12/31/2018,3FA6P0PU,H,Ford,Fusion Energi,2017
2,DMV Direct (1/4/2018),61071,1/4/2018,12/31/2018,3FA6P0SU,H,Ford,Fusion Energi,2017
2,DMV Direct (1/4/2018),06340,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06033,1/4/2018,12/31/2018,5YJSA1E1,H,Tesla,Model S,2017
2,DMV Direct (1/4/2018),64893,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),06516,1/4/2018,12/31/2018,5YJSA1E2,H,Tesla,Model S,2017
2,DMV Direct (1/4/2018),67982,1/4/2018,12/31/2018,1G1RB6E4,D,Chevrolet,Volt,2013
2,DMV Direct (1/4/2018),66114,1/4/2018,12/31/2018,KMHE54L2,G,Hyundai,Sonata Plug In,2016
2,DMV Direct (1/4/2018),63571,1/4/2018,12/31/2018,1G1RC6S5,H,Chevrolet,Volt,2017
2,DMV Direct (1/4/2018),06903,1/4/2018,12/31/2018,5YJSA1H1,E,Tesla,Model S,2014
2,DMV Direct (1/4/2018),68801,1/4/2018,12/31/2018,YV4BC0PL,H,Volvo,XC90 Plug In,2017
2,DMV Direct (1/4/2018),06422,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),64371,1/4/2018,12/31/2018,1FADP5CU,D,Ford,C-Max Energi,2013
2,DMV Direct (1/4/2018),06475,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),06371,1/4/2018,12/31/2018,KMHE14L2,H,Hyundai,Sonata Plug In,2017
2,DMV Direct (1/4/2018),06484,1/4/2018,12/31/2018,3FA6P0PU,H,Ford,Fusion Energi,2017
2,DMV Direct (1/4/2018),06820,1/4/2018,12/31/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
2,DMV Direct (1/4/2018),06880,1/4/2018,12/31/2018,1G1RD6E4,B,Chevrolet,Volt,2011
2,DMV Direct (1/4/2018),60311,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),64102,1/4/2018,12/31/2018,5YJSA1S2,F,Tesla,Model S,2015
2,DMV Direct (1/4/2018),06801,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06614,1/4/2018,12/31/2018,WBY1Z8C3,H,BMW,i3 REx,2017
2,DMV Direct (1/4/2018),64925,1/4/2018,12/31/2018,1G1RA6E4,D,Chevrolet,Volt,2013
2,DMV Direct (1/4/2018),06790,1/4/2018,12/31/2018,JHMCR5F7,E,Honda,Accord Plug In,2014
2,DMV Direct (1/4/2018),06360,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06907,1/4/2018,12/31/2018,3FA6P0PU,G,Ford,Fusion Energi,2016
2,DMV Direct (1/4/2018),68806,1/4/2018,12/31/2018,1G1RD6E4,F,Chevrolet,Volt,2015
2,DMV Direct (1/4/2018),62393,1/4/2018,12/31/2018,1G1RC6S5,G,Chevrolet,Volt,2016
2,DMV Direct (1/4/2018),65117,1/4/2018,12/31/2018,WBY1Z4C5,E,BMW,i3 REx,2014
2,DMV Direct (1/4/2018),69027,1/4/2018,12/31/2018,1FADP5CU,G,Ford,C-Max Energi,2016
2,DMV Direct (1/4/2018),06484,1/4/2018,12/31/2018,1G1RC6S5,H,Chevrolet,Volt,2017
2,DMV Direct (1/4/2018),61101,1/4/2018,12/31/2018,2T3YL4DV,E,Toyota,RAV4 EV,2014
2,DMV Direct (1/4/2018),06447,1/4/2018,12/31/2018,5YJXCBE2,H,Tesla,Model X,2017
2,DMV Direct (1/4/2018),06830,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),67905,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),60623,1/4/2018,12/31/2018,1FADP5CU,D,Ford,C-Max Energi,2013
2,DMV Direct (1/4/2018),06415,1/4/2018,12/31/2018,1G1RD6S5,H,Chevrolet,Volt,2017
2,DMV Direct (1/4/2018),68241,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),62822,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),68802,1/4/2018,12/31/2018,5YJSA1DN,D,Tesla,Model S,2013
2,DMV Direct (1/4/2018),68313,1/4/2018,12/31/2018,5YJXCBE2,H,Tesla,Model X,2017
2,DMV Direct (1/4/2018),06460,1/4/2018,12/31/2018,1G1FW6S0,H,Chevrolet,Bolt EV,2017
2,DMV Direct (1/4/2018),06460,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06033,1/4/2018,12/31/2018,5UXKT0C5,J,BMW,X5,2018
2,DMV Direct (1/4/2018),06037,1/4/2018,12/31/2018,1N4BZ0CP,H,Nissan,Leaf,2017
2,DMV Direct (1/4/2018),68313,1/4/2018,12/31/2018,5YJSA1S1,E,Tesla,Model S,2014
2,DMV Direct (1/4/2018),06880,1/4/2018,12/31/2018,5YJSA1S2,F,Tesla,Model S,2015
2,DMV Direct (1/4/2018),68303,1/4/2018,12/31/2018,5YJSA1H4,F,Tesla,Model S,2015
2,DMV Direct (1/4/2018),63741,1/4/2018,12/31/2018,1G1RC6S5,G,Chevrolet,Volt,2016
2,DMV Direct (1/4/2018),06074,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06525,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06830,1/4/2018,12/31/2018,5YJSA1E2,H,Tesla,Model S,2017
2,DMV Direct (1/4/2018),68802,1/4/2018,12/31/2018,5YJSA1E2,H,Tesla,Model S,2017
2,DMV Direct (1/4/2018),68313,1/4/2018,12/31/2018,5YJSA1S2,F,Tesla,Model S,2015
2,DMV Direct (1/4/2018),68504,1/4/2018,12/31/2018,5YJSA1S1,E,Tesla,Model S,2014
2,DMV Direct (1/4/2018),68831,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),67841,1/4/2018,12/31/2018,5YJSA1E2,G,Tesla,Model S,2016
2,DMV Direct (1/4/2018),06076,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),06473,1/4/2018,12/31/2018,1G1FX6S0,H,Chevrolet,Bolt EV,2017
2,DMV Direct (1/4/2018),06460,1/4/2018,12/31/2018,5YJXCBE2,G,Tesla,Model X,2016
2,DMV Direct (1/4/2018),06033,1/4/2018,12/31/2018,3FA6P0SU,H,Ford,Fusion Energi,2017
2,DMV Direct (1/4/2018),64604,1/4/2018,12/31/2018,3FA6P0PU,G,Ford,Fusion Energi,2016
2,DMV Direct (1/4/2018),06111,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06606,1/4/2018,12/31/2018,3FA6P0PU,H,Ford,Fusion Energi,2017
2,DMV Direct (1/4/2018),65174,1/4/2018,12/31/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
2,DMV Direct (1/4/2018),06110,1/4/2018,12/31/2018,1N4BZ0CP,H,Nissan,Leaf,2017
2,DMV Direct (1/4/2018),68831,1/4/2018,12/31/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
2,DMV Direct (1/4/2018),06840,1/4/2018,12/31/2018,5YJXCDE4,G,Tesla,Model X,2016
2,DMV Direct (1/4/2018),06281,1/4/2018,12/31/2018,1G1RC6S5,H,Chevrolet,Volt,2017
2,DMV Direct (1/4/2018),67762,1/4/2018,12/31/2018,1G1RA6E4,E,Chevrolet,Volt,2014
2,DMV Direct (1/4/2018),06032,1/4/2018,12/31/2018,JHMZC5F3,J,Honda,Clarity Plug In,2018
2,DMV Direct (1/4/2018),60169,1/4/2018,12/31/2018,JA3215H1,C,Mitsubishi,i,2012
2,DMV Direct (1/4/2018),06516,1/4/2018,12/31/2018,1G6RS1E4,E,Cadillac,ELR,2014
2,DMV Direct (1/4/2018),06477,1/4/2018,12/31/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
2,DMV Direct (1/4/2018),06477,1/4/2018,12/31/2018,WBY1Z4C5,E,BMW,i3 REx,2014
2,DMV Direct (1/4/2018),06712,1/4/2018,12/31/2018,1G1RD6S5,H,Chevrolet,Volt,2017
2,DMV Direct (1/4/2018),06712,1/4/2018,12/31/2018,1G1FX6S0,H,Chevrolet,Bolt EV,2017
2,DMV Direct (1/4/2018),64590,1/4/2018,12/31/2018,1E9EA15S,A,E-Ride,EXV,2010
2,DMV Direct (1/4/2018),64590,1/4/2018,12/31/2018,1E9EA15S,A,E-Ride,EXV,2010
2,DMV Direct (1/4/2018),06524,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),68206,1/4/2018,12/31/2018,WP1AE2A2,F,Porsche,Cayenne S E-Hybrid,2015
2,DMV Direct (1/4/2018),68113,1/4/2018,12/31/2018,5YJSA1CG,D,Tesla,Model S,2013
2,DMV Direct (1/4/2018),06820,1/4/2018,12/31/2018,3FA6P0SU,H,Ford,Fusion Energi,2017
2,DMV Direct (1/4/2018),06437,1/4/2018,12/31/2018,1G1RC6S5,G,Chevrolet,Volt,2016
2,DMV Direct (1/4/2018),68701,1/4/2018,12/31/2018,5YJSA1S1,E,Tesla,Model S,2014
2,DMV Direct (1/4/2018),06851,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06855,1/4/2018,12/31/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
2,DMV Direct (1/4/2018),60331,1/4/2018,12/31/2018,3FA6P0PU,G,Ford,Fusion Energi,2016
2,DMV Direct (1/4/2018),62392,1/4/2018,12/31/2018,JTDKARFP,H,Toyota,Prius Prime,2017
2,DMV Direct (1/4/2018),06473,1/4/2018,12/31/2018,WBY2Z2C5,E,BMW,i8,2014
2,DMV Direct (1/4/2018),68805,1/4/2018,12/31/2018,WBY1Z4C5,E,BMW,i3 REx,2014
2,DMV Direct (1/4/2018),65251,1/4/2018,12/31/2018,5YJSA1E2,H,Tesla,Model S,2017
