id,geographic area name,commute time,year
0500000US38079,"Rolette County, North Dakota",86620,2014
0500000US38081,"Sargent County, North Dakota",27760,2014
0500000US38083,"Sheridan County, North Dakota",13065,2014
0500000US38085,"Sioux County, North Dakota",18400,2014
0500000US38087,"Slope County, North Dakota",8810,2014
0500000US38089,"Stark County, North Dakota",247435,2014
0500000US38091,"Steele County, North Dakota",16400,2014
0500000US38093,"Stutsman County, North Dakota",140810,2014
0500000US38095,"Towner County, North Dakota",14140,2014
0500000US38097,"Traill County, North Dakota",74755,2014
0500000US38099,"Walsh County, North Dakota",85790,2014
0500000US38101,"Ward County, North Dakota",641680,2014
0500000US38103,"Wells County, North Dakota",23800,2014
0500000US38105,"Williams County, North Dakota",245760,2014
0500000US39001,"Adams County, Ohio",315750,2014
0500000US39003,"Allen County, Ohio",843845,2014
0500000US39005,"Ashland County, Ohio",513465,2014
0500000US39007,"Ashtabula County, Ohio",995150,2014
0500000US39009,"Athens County, Ohio",493315,2014
0500000US39011,"Auglaize County, Ohio",427655,2014
0500000US39013,"Belmont County, Ohio",663310,2014
0500000US39015,"Brown County, Ohio",594775,2014
0500000US39017,"Butler County, Ohio",3955500,2014
0500000US39019,"Carroll County, Ohio",348845,2014
0500000US39021,"Champaign County, Ohio",451545,2014
0500000US39023,"Clark County, Ohio",1230620,2014
0500000US39025,"Clermont County, Ohio",2502965,2014
0500000US39027,"Clinton County, Ohio",445505,2014
0500000US39029,"Columbiana County, Ohio",1090270,2014
0500000US39031,"Coshocton County, Ohio",334115,2014
0500000US39033,"Crawford County, Ohio",368405,2014
0500000US39035,"Cuyahoga County, Ohio",13097535,2014
0500000US39037,"Darke County, Ohio",495230,2014
0500000US39039,"Defiance County, Ohio",350750,2014
0500000US39041,"Delaware County, Ohio",2162770,2014
0500000US39043,"Erie County, Ohio",705850,2014
0500000US39045,"Fairfield County, Ohio",1764670,2014
0500000US39047,"Fayette County, Ohio",258070,2014
0500000US39049,"Franklin County, Ohio",12152105,2014
0500000US39051,"Fulton County, Ohio",440095,2014
0500000US39053,"Gallia County, Ohio",279925,2014
0500000US39055,"Geauga County, Ohio",1181785,2014
0500000US39057,"Greene County, Ohio",1480020,2014
0500000US39059,"Guernsey County, Ohio",363750,2014
0500000US39061,"Hamilton County, Ohio",8133315,2014
0500000US39063,"Hancock County, Ohio",589110,2014
0500000US39065,"Hardin County, Ohio",283410,2014
0500000US39067,"Harrison County, Ohio",184825,2014
0500000US39069,"Henry County, Ohio",273140,2014
0500000US39071,"Highland County, Ohio",467320,2014
0500000US39073,"Hocking County, Ohio",357650,2014
0500000US39075,"Holmes County, Ohio",368410,2014
0500000US39077,"Huron County, Ohio",563230,2014
0500000US39079,"Jackson County, Ohio",328005,2014
0500000US39081,"Jefferson County, Ohio",678200,2014
0500000US39083,"Knox County, Ohio",666120,2014
0500000US39085,"Lake County, Ohio",2579960,2014
0500000US39087,"Lawrence County, Ohio",568490,2014
0500000US39089,"Licking County, Ohio",1934700,2014
0500000US39091,"Logan County, Ohio",429535,2014
0500000US39093,"Lorain County, Ohio",3174435,2014
0500000US39095,"Lucas County, Ohio",3707180,2014
0500000US48137,"Edwards County, Texas",17460,2014
0500000US48139,"Ellis County, Texas",1945225,2014
0500000US48141,"El Paso County, Texas",7434585,2014
0500000US48143,"Erath County, Texas",347920,2014
0500000US48145,"Falls County, Texas",154630,2014
0500000US48147,"Fannin County, Texas",362555,2014
0500000US48149,"Fayette County, Texas",248685,2014
0500000US48151,"Fisher County, Texas",35420,2014
0500000US48153,"Floyd County, Texas",39825,2014
0500000US48155,"Foard County, Texas",8280,2014
0500000US48157,"Fort Bend County, Texas",8816725,2014
0500000US48159,"Franklin County, Texas",91590,2014
0500000US48161,"Freestone County, Texas",184750,2014
0500000US48163,"Frio County, Texas",105830,2014
0500000US48165,"Gaines County, Texas",110975,2014
0500000US48167,"Galveston County, Texas",3612245,2014
0500000US48169,"Garza County, Texas",28875,2014
0500000US48171,"Gillespie County, Texas",190870,2014
0500000US48173,"Glasscock County, Texas",10160,2014
0500000US48175,"Goliad County, Texas",75585,2014
0500000US48177,"Gonzales County, Texas",174835,2014
0500000US48179,"Gray County, Texas",170460,2014
0500000US48181,"Grayson County, Texas",1228965,2014
0500000US48183,"Gregg County, Texas",1095580,2014
0500000US48185,"Grimes County, Texas",288460,2014
0500000US48187,"Guadalupe County, Texas",1592935,2014
0500000US48189,"Hale County, Texas",216085,2014
0500000US48191,"Hall County, Texas",15405,2014
0500000US48193,"Hamilton County, Texas",65045,2014
0500000US48195,"Hansford County, Texas",35910,2014
0500000US48197,"Hardeman County, Texas",23450,2014
0500000US48199,"Hardin County, Texas",634045,2014
0500000US48201,"Harris County, Texas",53319430,2014
0500000US48203,"Harrison County, Texas",600105,2014
0500000US48205,"Hartley County, Texas",25925,2014
0500000US48207,"Haskell County, Texas",37015,2014
0500000US48209,"Hays County, Texas",2243985,2014
0500000US48211,"Hemphill County, Texas",30270,2014
0500000US48213,"Henderson County, Texas",808045,2014
0500000US48215,"Hidalgo County, Texas",5941870,2014
0500000US48217,"Hill County, Texas",378340,2014
0500000US48219,"Hockley County, Texas",191950,2014
0500000US48221,"Hood County, Texas",649670,2014
0500000US48223,"Hopkins County, Texas",295100,2014
0500000US48225,"Houston County, Texas",172505,2014
0500000US48227,"Howard County, Texas",229135,2014
0500000US48229,"Hudspeth County, Texas",22960,2014
0500000US48231,"Hunt County, Texas",970350,2014
0500000US48233,"Hutchinson County, Texas",181120,2014
0500000US48235,"Irion County, Texas",15630,2014
0500000US48237,"Jack County, Texas",86700,2014
0500000US48239,"Jackson County, Texas",137540,2014
0500000US48241,"Jasper County, Texas",331720,2014
0500000US48243,"Jeff Davis County, Texas",17760,2014
0500000US48245,"Jefferson County, Texas",1910800,2014
0500000US48247,"Jim Hogg County, Texas",62400,2014
0500000US48249,"Jim Wells County, Texas",408600,2014
0500000US48251,"Johnson County, Texas",1966025,2014
0500000US48253,"Jones County, Texas",108930,2014
0500000US48255,"Karnes County, Texas",111485,2014
0500000US48257,"Kaufman County, Texas",1482855,2014
0500000US48259,"Kendall County, Texas",400340,2014
0500000US48261,"Kenedy County, Texas",3475,2014
0500000US48263,"Kent County, Texas",4315,2014
0500000US48265,"Kerr County, Texas",366295,2014
0500000US48267,"Kimble County, Texas",34970,2014
0500000US48269,"King County, Texas",2265,2014
0500000US48271,"Kinney County, Texas",20305,2014
0500000US48273,"Kleberg County, Texas",231120,2014
0500000US48275,"Knox County, Texas",21250,2014
0500000US48277,"Lamar County, Texas",389830,2014
0500000US48279,"Lamb County, Texas",80330,2014
0500000US48281,"Lampasas County, Texas",232205,2014
0500000US48283,"La Salle County, Texas",47135,2014
0500000US48285,"Lavaca County, Texas",221070,2014
0500000US48287,"Lee County, Texas",189600,2014
0500000US48289,"Leon County, Texas",167800,2014
0500000US48291,"Liberty County, Texas",925425,2014
0500000US48293,"Limestone County, Texas",185640,2014
0500000US48295,"Lipscomb County, Texas",30260,2014
0500000US48297,"Live Oak County, Texas",109565,2014
0500000US48299,"Llano County, Texas",149550,2014
0500000US48301,"Loving County, Texas",1130,2014
0500000US48303,"Lubbock County, Texas",2168660,2014
0500000US48305,"Lynn County, Texas",48345,2014
0500000US48307,"McCulloch County, Texas",57645,2014
0500000US48309,"McLennan County, Texas",1897955,2014
0500000US48311,"McMullen County, Texas",4700,2014
0500000US48313,"Madison County, Texas",84415,2014
0500000US48315,"Marion County, Texas",109120,2014
0500000US48317,"Martin County, Texas",39540,2014
0500000US48319,"Mason County, Texas",33015,2014
0500000US48321,"Matagorda County, Texas",330085,2014
0500000US48323,"Maverick County, Texas",399310,2014
0500000US48325,"Medina County, Texas",561765,2014
0500000US48327,"Menard County, Texas",17100,2014
0500000US48329,"Midland County, Texas",1372245,2014
0500000US48331,"Milam County, Texas",237305,2014
0500000US48333,"Mills County, Texas",31630,2014
0500000US48335,"Mitchell County, Texas",60025,2014
0500000US48337,"Montague County, Texas",188500,2014
0500000US48339,"Montgomery County, Texas",6700650,2014
0500000US48341,"Moore County, Texas",174020,2014
0500000US48343,"Morris County, Texas",103495,2014
0500000US48345,"Motley County, Texas",7015,2014
0500000US48347,"Nacogdoches County, Texas",507440,2014
0500000US48349,"Navarro County, Texas",455670,2014
0500000US48351,"Newton County, Texas",168880,2014
0500000US48353,"Nolan County, Texas",102595,2014
0500000US48355,"Nueces County, Texas",3004460,2014
0500000US48357,"Ochiltree County, Texas",79415,2014
0500000US48359,"Oldham County, Texas",11325,2014
0500000US48361,"Orange County, Texas",779900,2014
0500000US48363,"Palo Pinto County, Texas",260500,2014
0500000US48365,"Panola County, Texas",254200,2014
0500000US48367,"Parker County, Texas",1617805,2014
0500000US48369,"Parmer County, Texas",66445,2014
0500000US48371,"Pecos County, Texas",103970,2014
0500000US48373,"Polk County, Texas",371545,2014
0500000US48375,"Potter County, Texas",948330,2014
0500000US48377,"Presidio County, Texas",37620,2014
0500000US48379,"Rains County, Texas",145640,2014
0500000US48381,"Randall County, Texas",1179290,2014
0500000US48383,"Reagan County, Texas",27190,2014
0500000US48385,"Real County, Texas",15625,2014
0500000US48387,"Red River County, Texas",124095,2014
0500000US48389,"Reeves County, Texas",79995,2014
0500000US48391,"Refugio County, Texas",68770,2014
0500000US48393,"Roberts County, Texas",5955,2014
0500000US48395,"Robertson County, Texas",156555,2014
0500000US48397,"Rockwall County, Texas",1152995,2014
0500000US48399,"Runnels County, Texas",70980,2014
0500000US48401,"Rusk County, Texas",510315,2014
0500000US48403,"Sabine County, Texas",71955,2014
0500000US48405,"San Augustine County, Texas",59205,2014
0500000US48407,"San Jacinto County, Texas",387690,2014
0500000US48409,"San Patricio County, Texas",622365,2014
0500000US48411,"San Saba County, Texas",39990,2014
0500000US48413,"Schleicher County, Texas",32070,2014
0500000US48415,"Scurry County, Texas",115815,2014
0500000US48417,"Shackelford County, Texas",24865,2014
0500000US48419,"Shelby County, Texas",225765,2014
0500000US48421,"Sherman County, Texas",21435,2014
0500000US48423,"Smith County, Texas",2029445,2014
0500000US48425,"Somervell County, Texas",97490,2014
0500000US48427,"Starr County, Texas",422120,2014
0500000US48429,"Stephens County, Texas",54935,2014
0500000US48431,"Sterling County, Texas",9680,2014
0500000US48433,"Stonewall County, Texas",8240,2014
0500000US48435,"Sutton County, Texas",30065,2014
0500000US48437,"Swisher County, Texas",48325,2014
0500000US48439,"Tarrant County, Texas",22411215,2014
0500000US48441,"Taylor County, Texas",967435,2014
0500000US48443,"Terrell County, Texas",7900,2014
0500000US48445,"Terry County, Texas",95825,2014
0500000US48447,"Throckmorton County, Texas",15530,2014
0500000US48449,"Titus County, Texas",243695,2014
0500000US48451,"Tom Green County, Texas",895170,2014
0500000US48453,"Travis County, Texas",12894360,2014
0500000US48455,"Trinity County, Texas",143120,2014
0500000US48457,"Tyler County, Texas",234805,2014
0500000US48459,"Upshur County, Texas",427140,2014
0500000US48461,"Upton County, Texas",22610,2014
0500000US48463,"Uvalde County, Texas",181285,2014
0500000US48465,"Val Verde County, Texas",349930,2014
0500000US48467,"Van Zandt County, Texas",682050,2014
0500000US48469,"Victoria County, Texas",790580,2014
0500000US48471,"Walker County, Texas",509960,2014
0500000US48473,"Waller County, Texas",552890,2014
0500000US48475,"Ward County, Texas",83900,2014
0500000US48477,"Washington County, Texas",282700,2014
0500000US48479,"Webb County, Texas",1977450,2014
0500000US48481,"Wharton County, Texas",405865,2014
0500000US48483,"Wheeler County, Texas",46605,2014
0500000US48485,"Wichita County, Texas",855775,2014
0500000US48487,"Wilbarger County, Texas",78020,2014
0500000US48489,"Willacy County, Texas",108670,2014
0500000US48491,"Williamson County, Texas",5448555,2014
0500000US48493,"Wilson County, Texas",616720,2014
0500000US48495,"Winkler County, Texas",69740,2014
0500000US48497,"Wise County, Texas",779655,2014
0500000US48499,"Wood County, Texas",404540,2014
0500000US48501,"Yoakum County, Texas",54560,2014
0500000US48503,"Young County, Texas",122905,2014
0500000US48505,"Zapata County, Texas",101855,2014
0500000US48507,"Zavala County, Texas",64795,2014
0500000US49001,"Beaver County, Utah",43570,2014
0500000US49003,"Box Elder County, Utah",478550,2014
0500000US49005,"Cache County, Utah",851925,2014
0500000US49007,"Carbon County, Utah",139095,2014
0500000US49009,"Daggett County, Utah",2975,2014
0500000US49011,"Davis County, Utah",3049700,2014
0500000US49013,"Duchesne County, Utah",171710,2014
0500000US49015,"Emery County, Utah",72945,2014
0500000US49017,"Garfield County, Utah",27830,2014
0500000US49019,"Grand County, Utah",61315,2014
0500000US49021,"Iron County, Utah",336470,2014
0500000US49023,"Juab County, Utah",96305,2014
0500000US49025,"Kane County, Utah",39615,2014
0500000US49027,"Millard County, Utah",88640,2014
0500000US49029,"Morgan County, Utah",103865,2014
0500000US49031,"Piute County, Utah",12530,2014
0500000US49033,"Rich County, Utah",16635,2014
0500000US49035,"Salt Lake County, Utah",10912690,2014
0500000US49037,"San Juan County, Utah",87480,2014
0500000US49039,"Sanpete County, Utah",198760,2014
0500000US49041,"Sevier County, Utah",123255,2014
0500000US49043,"Summit County, Utah",428680,2014
0500000US49045,"Tooele County, Utah",723285,2014
0500000US49047,"Uintah County, Utah",272325,2014
0500000US49049,"Utah County, Utah",4553650,2014
0500000US49051,"Wasatch County, Utah",264900,2014
0500000US49053,"Washington County, Utah",944185,2014
0500000US49055,"Wayne County, Utah",19075,2014
0500000US49057,"Weber County, Utah",2243260,2014
0500000US50001,"Addison County, Vermont",414710,2014
0500000US50003,"Bennington County, Vermont",301160,2014
0500000US50005,"Caledonia County, Vermont",321005,2014
0500000US50007,"Chittenden County, Vermont",1625470,2014
0500000US50009,"Essex County, Vermont",66900,2014
0500000US50011,"Franklin County, Vermont",620440,2014
0500000US50013,"Grand Isle County, Vermont",116445,2014
0500000US50015,"Lamoille County, Vermont",303950,2014
0500000US50017,"Orange County, Vermont",363845,2014
0500000US50019,"Orleans County, Vermont",251875,2014
0500000US50021,"Rutland County, Vermont",572885,2014
0500000US50023,"Washington County, Vermont",648065,2014
0500000US50025,"Windham County, Vermont",412945,2014
0500000US50027,"Windsor County, Vermont",564515,2014
0500000US51001,"Accomack County, Virginia",284800,2014
0500000US51003,"Albemarle County, Virginia",958045,2014
0500000US51005,"Alleghany County, Virginia",148840,2014
0500000US51007,"Amelia County, Virginia",183055,2014
0500000US51009,"Amherst County, Virginia",332060,2014
0500000US51011,"Appomattox County, Virginia",175575,2014
0500000US51013,"Arlington County, Virginia",3684885,2014
0500000US51015,"Augusta County, Virginia",786910,2014
0500000US51017,"Bath County, Virginia",62340,2014
0500000US51019,"Bedford County, Virginia",910635,2014
0500000US51021,"Bland County, Virginia",75300,2014
0500000US51023,"Botetourt County, Virginia",401510,2014
0500000US51025,"Brunswick County, Virginia",177045,2014
0500000US51027,"Buchanan County, Virginia",204660,2014
0500000US51029,"Buckingham County, Virginia",201055,2014
0500000US51031,"Campbell County, Virginia",555980,2014
0500000US51033,"Caroline County, Virginia",460230,2014
0500000US51035,"Carroll County, Virginia",313900,2014
0500000US51036,"Charles City County, Virginia",107105,2014
0500000US51037,"Charlotte County, Virginia",145910,2014
0500000US51041,"Chesterfield County, Virginia",3897060,2014
0500000US51043,"Clarke County, Virginia",235325,2014
0500000US51045,"Craig County, Virginia",75060,2014
0500000US51047,"Culpeper County, Virginia",769470,2014
0500000US51049,"Cumberland County, Virginia",145145,2014
0500000US51051,"Dickenson County, Virginia",143180,2014
0500000US51053,"Dinwiddie County, Virginia",337235,2014
0500000US51057,"Essex County, Virginia",153490,2014
0500000US51059,"Fairfax County, Virginia",18084090,2014
0500000US51061,"Fauquier County, Virginia",1241495,2014
0500000US51063,"Floyd County, Virginia",220455,2014
0500000US51065,"Fluvanna County, Virginia",367900,2014
0500000US51067,"Franklin County, Virginia",691435,2014
0500000US51069,"Frederick County, Virginia",1130655,2014
0500000US51071,"Giles County, Virginia",180540,2014
0500000US51073,"Gloucester County, Virginia",565875,2014
0500000US51075,"Goochland County, Virginia",289430,2014
0500000US51077,"Grayson County, Virginia",155000,2014
0500000US51079,"Greene County, Virginia",250175,2014
0500000US51081,"Greensville County, Virginia",77170,2014
0500000US51083,"Halifax County, Virginia",307445,2014
0500000US51085,"Hanover County, Virginia",1230405,2014
0500000US51087,"Henrico County, Virginia",3253005,2014
0500000US51089,"Henry County, Virginia",481390,2014
0500000US51091,"Highland County, Virginia",21010,2014
0500000US51093,"Isle of Wight County, Virginia",470655,2014
0500000US51095,"James City County, Virginia",710275,2014
0500000US51097,"King and Queen County, Virginia",115030,2014
0500000US51099,"King George County, Virginia",423275,2014
0500000US51101,"King William County, Virginia",253020,2014
0500000US51103,"Lancaster County, Virginia",116745,2014
0500000US51105,"Lee County, Virginia",202495,2014
0500000US51107,"Loudoun County, Virginia",5435395,2014
0500000US51109,"Louisa County, Virginia",531440,2014
0500000US51111,"Lunenburg County, Virginia",127935,2014
0500000US51113,"Madison County, Virginia",184850,2014
0500000US51115,"Mathews County, Virginia",112100,2014
0500000US51117,"Mecklenburg County, Virginia",291010,2014
0500000US51119,"Middlesex County, Virginia",115765,2014
0500000US51121,"Montgomery County, Virginia",744620,2014
0500000US51125,"Nelson County, Virginia",196070,2014
0500000US51127,"New Kent County, Virginia",301145,2014
0500000US51131,"Northampton County, Virginia",88670,2014
0500000US51133,"Northumberland County, Virginia",120130,2014
0500000US51135,"Nottoway County, Virginia",157510,2014
0500000US51137,"Orange County, Virginia",561415,2014
0500000US51139,"Page County, Virginia",314135,2014
0500000US51141,"Patrick County, Virginia",181740,2014
0500000US51143,"Pittsylvania County, Virginia",669280,2014
0500000US51145,"Powhatan County, Virginia",406090,2014
0500000US51147,"Prince Edward County, Virginia",174215,2014
0500000US51149,"Prince George County, Virginia",354200,2014
0500000US51153,"Prince William County, Virginia",8373075,2014
0500000US51155,"Pulaski County, Virginia",349305,2014
0500000US51157,"Rappahannock County, Virginia",101620,2014
0500000US51159,"Richmond County, Virginia",76375,2014
0500000US51161,"Roanoke County, Virginia",877220,2014
0500000US51163,"Rockbridge County, Virginia",199430,2014
0500000US51165,"Rockingham County, Virginia",766000,2014
0500000US51167,"Russell County, Virginia",279355,2014
0500000US51169,"Scott County, Virginia",239770,2014
0500000US51171,"Shenandoah County, Virginia",573490,2014
0500000US51173,"Smyth County, Virginia",268125,2014
0500000US51175,"Southampton County, Virginia",250895,2014
0500000US51177,"Spotsylvania County, Virginia",2243020,2014
0500000US51179,"Stafford County, Virginia",2589790,2014
0500000US51181,"Surry County, Virginia",110055,2014
0500000US51183,"Sussex County, Virginia",71970,2014
0500000US51185,"Tazewell County, Virginia",397005,2014
0500000US51187,"Warren County, Virginia",729465,2014
0500000US51191,"Washington County, Virginia",526065,2014
0500000US51193,"Westmoreland County, Virginia",273360,2014
0500000US51195,"Wise County, Virginia",303670,2014
0500000US51197,"Wythe County, Virginia",278505,2014
0500000US51199,"York County, Virginia",665515,2014
0500000US51510,"Alexandria city, Virginia",2675625,2014
0500000US51520,"Bristol city, Virginia",116865,2014
0500000US51530,"Buena Vista city, Virginia",47530,2014
0500000US51540,"Charlottesville city, Virginia",365700,2014
0500000US51550,"Chesapeake city, Virginia",2637735,2014
0500000US51570,"Colonial Heights city, Virginia",164215,2014
0500000US51580,"Covington city, Virginia",50415,2014
0500000US51590,"Danville city, Virginia",304385,2014
0500000US51595,"Emporia city, Virginia",38310,2014
0500000US51600,"Fairfax city, Virginia",363870,2014
0500000US51610,"Falls Church city, Virginia",187505,2014
0500000US51620,"Franklin city, Virginia",78645,2014
0500000US51630,"Fredericksburg city, Virginia",295495,2014
0500000US51640,"Galax city, Virginia",61025,2014
0500000US51650,"Hampton city, Virginia",1369505,2014
0500000US51660,"Harrisonburg city, Virginia",339515,2014
0500000US51670,"Hopewell city, Virginia",188170,2014
0500000US51678,"Lexington city, Virginia",28290,2014
0500000US51680,"Lynchburg city, Virginia",553085,2014
0500000US51683,"Manassas city, Virginia",665305,2014
0500000US51685,"Manassas Park city, Virginia",311450,2014
0500000US51690,"Martinsville city, Virginia",87785,2014
0500000US51700,"Newport News city, Virginia",1960950,2014
0500000US51710,"Norfolk city, Virginia",2461165,2014
0500000US51720,"Norton city, Virginia",24650,2014
0500000US51730,"Petersburg city, Virginia",268470,2014
0500000US51735,"Poquoson city, Virginia",125485,2014
0500000US51740,"Portsmouth city, Virginia",1030505,2014
0500000US51750,"Radford city, Virginia",112940,2014
0500000US51760,"Richmond city, Virginia",2061240,2014
0500000US51770,"Roanoke city, Virginia",818395,2014
0500000US51775,"Salem city, Virginia",199075,2014
0500000US51790,"Staunton city, Virginia",210530,2014
0500000US51800,"Suffolk city, Virginia",1080845,2014
0500000US51810,"Virginia Beach city, Virginia",5100440,2014
0500000US51820,"Waynesboro city, Virginia",172570,2014
0500000US51830,"Williamsburg city, Virginia",110600,2014
0500000US51840,"Winchester city, Virginia",260030,2014
0500000US53001,"Adams County, Washington",126630,2014
0500000US53003,"Asotin County, Washington",131545,2014
0500000US53005,"Benton County, Washington",1662640,2014
0500000US53007,"Chelan County, Washington",552005,2014
0500000US53009,"Clallam County, Washington",536905,2014
0500000US53011,"Clark County, Washington",4478525,2014
0500000US53013,"Columbia County, Washington",28680,2014
0500000US53015,"Cowlitz County, Washington",892160,2014
0500000US53017,"Douglas County, Washington",330150,2014
0500000US53019,"Ferry County, Washington",44845,2014
0500000US53021,"Franklin County, Washington",722305,2014
0500000US53023,"Garfield County, Washington",15035,2014
0500000US53025,"Grant County, Washington",632495,2014
0500000US53027,"Grays Harbor County, Washington",592640,2014
0500000US53029,"Island County, Washington",906875,2014
0500000US53031,"Jefferson County, Washington",224370,2014
0500000US53033,"King County, Washington",26523105,2014
0500000US53035,"Kitsap County, Washington",3247260,2014
0500000US53037,"Kittitas County, Washington",392215,2014
0500000US53039,"Klickitat County, Washington",156915,2014
0500000US53041,"Lewis County, Washington",693770,2014
0500000US53043,"Lincoln County, Washington",86965,2014
0500000US53045,"Mason County, Washington",652240,2014
0500000US53047,"Okanogan County, Washington",277580,2014
0500000US53049,"Pacific County, Washington",140135,2014
0500000US53051,"Pend Oreille County, Washington",115810,2014
0500000US53053,"Pierce County, Washington",10190270,2014
0500000US53055,"San Juan County, Washington",96095,2014
0500000US53057,"Skagit County, Washington",1188590,2014
0500000US53059,"Skamania County, Washington",120265,2014
0500000US53061,"Snohomish County, Washington",10081265,2014
0500000US53063,"Spokane County, Washington",4188495,2014
0500000US53065,"Stevens County, Washington",411835,2014
0500000US53067,"Thurston County, Washington",2787090,2014
0500000US53069,"Wahkiakum County, Washington",33975,2014
0500000US53071,"Walla Walla County, Washington",366360,2014
0500000US53073,"Whatcom County, Washington",1852720,2014
0500000US53075,"Whitman County, Washington",284070,2014
0500000US53077,"Yakima County, Washington",1866210,2014
0500000US54001,"Barbour County, West Virginia",178460,2014
0500000US54003,"Berkeley County, West Virginia",1445145,2014
0500000US54005,"Boone County, West Virginia",231655,2014
0500000US54007,"Braxton County, West Virginia",150565,2014
0500000US54009,"Brooke County, West Virginia",254000,2014
0500000US54011,"Cabell County, West Virginia",788055,2014
0500000US54013,"Calhoun County, West Virginia",75195,2014
0500000US54015,"Clay County, West Virginia",115305,2014
0500000US54017,"Doddridge County, West Virginia",97350,2014
0500000US54019,"Fayette County, West Virginia",383085,2014
0500000US54021,"Gilmer County, West Virginia",75440,2014
0500000US54023,"Grant County, West Virginia",122245,2014
0500000US54025,"Greenbrier County, West Virginia",357760,2014
0500000US54027,"Hampshire County, West Virginia",334415,2014
0500000US54029,"Hancock County, West Virginia",307400,2014
0500000US54031,"Hardy County, West Virginia",147150,2014
0500000US54033,"Harrison County, West Virginia",617380,2014
0500000US54035,"Jackson County, West Virginia",317330,2014
0500000US54037,"Jefferson County, West Virginia",953760,2014
0500000US54039,"Kanawha County, West Virginia",1742860,2014
0500000US54041,"Lewis County, West Virginia",159995,2014
0500000US54043,"Lincoln County, West Virginia",240970,2014
0500000US54045,"Logan County, West Virginia",281590,2014
0500000US54047,"McDowell County, West Virginia",119405,2014
0500000US54049,"Marion County, West Virginia",605420,2014
0500000US54051,"Marshall County, West Virginia",290335,2014
0500000US54053,"Mason County, West Virginia",263225,2014
0500000US54055,"Mercer County, West Virginia",483490,2014
0500000US54057,"Mineral County, West Virginia",272890,2014
0500000US54059,"Mingo County, West Virginia",222800,2014
0500000US54061,"Monongalia County, West Virginia",956295,2014
0500000US54063,"Monroe County, West Virginia",165960,2014
0500000US54065,"Morgan County, West Virginia",215085,2014
0500000US54067,"Nicholas County, West Virginia",254525,2014
0500000US54069,"Ohio County, West Virginia",387115,2014
0500000US54071,"Pendleton County, West Virginia",88010,2014
0500000US54073,"Pleasants County, West Virginia",73085,2014
0500000US54075,"Pocahontas County, West Virginia",90305,2014
0500000US54077,"Preston County, West Virginia",410685,2014
0500000US54079,"Putnam County, West Virginia",620390,2014
0500000US54081,"Raleigh County, West Virginia",673795,2014
0500000US54083,"Randolph County, West Virginia",228980,2014
0500000US54085,"Ritchie County, West Virginia",91425,2014
0500000US54087,"Roane County, West Virginia",146275,2014
0500000US54089,"Summers County, West Virginia",141190,2014
0500000US54091,"Taylor County, West Virginia",184605,2014
0500000US54093,"Tucker County, West Virginia",78655,2014
0500000US54095,"Tyler County, West Virginia",92460,2014
0500000US54097,"Upshur County, West Virginia",236230,2014
0500000US54099,"Wayne County, West Virginia",363570,2014
0500000US54101,"Webster County, West Virginia",83530,2014
0500000US54103,"Wetzel County, West Virginia",143590,2014
0500000US54105,"Wirt County, West Virginia",65010,2014
0500000US54107,"Wood County, West Virginia",704415,2014
0500000US54109,"Wyoming County, West Virginia",207510,2014
0500000US55001,"Adams County, Wisconsin",203855,2014
0500000US55003,"Ashland County, Wisconsin",123475,2014
0500000US55005,"Barron County, Wisconsin",394355,2014
0500000US55007,"Bayfield County, Wisconsin",150150,2014
0500000US55009,"Brown County, Wisconsin",2273035,2014
0500000US55011,"Buffalo County, Wisconsin",150480,2014
0500000US55013,"Burnett County, Wisconsin",157195,2014
0500000US55015,"Calumet County, Wisconsin",504335,2014
0500000US55017,"Chippewa County, Wisconsin",607510,2014
0500000US55019,"Clark County, Wisconsin",288095,2014
0500000US55021,"Columbia County, Wisconsin",714210,2014
0500000US55023,"Crawford County, Wisconsin",164705,2014
0500000US55025,"Dane County, Wisconsin",5521695,2014
0500000US55027,"Dodge County, Wisconsin",888015,2014
0500000US55029,"Door County, Wisconsin",239365,2014
0500000US55031,"Douglas County, Wisconsin",426020,2014
0500000US55033,"Dunn County, Wisconsin",460515,2014
0500000US55035,"Eau Claire County, Wisconsin",900905,2014
0500000US55037,"Florence County, Wisconsin",35550,2014
0500000US55039,"Fond du Lac County, Wisconsin",1001085,2014
0500000US55041,"Forest County, Wisconsin",72640,2014
0500000US55043,"Grant County, Wisconsin",497065,2014
0500000US55045,"Green County, Wisconsin",422500,2014
0500000US55047,"Green Lake County, Wisconsin",195725,2014
0500000US55049,"Iowa County, Wisconsin",292330,2014
0500000US55051,"Iron County, Wisconsin",50210,2014
0500000US55053,"Jackson County, Wisconsin",185965,2014
0500000US55055,"Jefferson County, Wisconsin",952990,2014
0500000US55057,"Juneau County, Wisconsin",262430,2014
0500000US55059,"Kenosha County, Wisconsin",1944470,2014
0500000US55061,"Kewaunee County, Wisconsin",214525,2014
0500000US55063,"La Crosse County, Wisconsin",1063790,2014
0500000US55065,"Lafayette County, Wisconsin",192745,2014
0500000US55067,"Langlade County, Wisconsin",173125,2014
0500000US55069,"Lincoln County, Wisconsin",298065,2014
0500000US55071,"Manitowoc County, Wisconsin",748040,2014
0500000US55073,"Marathon County, Wisconsin",1243650,2014
0500000US55075,"Marinette County, Wisconsin",368035,2014
0500000US55077,"Marquette County, Wisconsin",186225,2014
